Chiplet ID,Tile ID,HW Type,Nbank,NW,NB,CM,Clock Frequency (Hz),Next Layer Type,mem_place,Accesses_r,Accesses_w,ddr_reuse_mul_r,dim1,dim2,dim3,dim4,mem_req_layer,DDR_access_layer,ddr_reuse_mul_w,F_non_zeros_r,F_non_zeros_w,mem_req_tn,DDR_access_tn,NW_real,NB_real,F_actbitlines
C1,T380,Mem Tile,1,1024,320,4,1000000000.0,{'L145': 'SkipLayerNorm'},{'L145': 'O'},{'L145': 3277},{'L145': 3277},{'L145': 1},{'L145': 1},{'L145': 128},{'L145': 1024.0},{'L145': nan},{'L145': 1048576},{'L145': True},1.0,0.5,0.5,1048576.0,True,1024.0,320.0,1.0
C1,T381,Mem Tile,1,1024,320,4,1000000000.0,{'L146': 'MatMulInteger'},{'L146': 'W'},{'L146': 52429},{'L146': 52429},{'L146': 1},{'L146': 1024.0},{'L146': 2048.0},{'L146': nan},{'L146': nan},{'L146': 16777216},{'L146': True},1.0,0.5,0.5,16777216.0,True,1024.0,320.0,1.0
C1,T383,Mem Tile,1,1024,320,4,1000000000.0,{'L146': 'MatMulInteger'},{'L146': 'O'},{'L146': 6554},{'L146': 6554},{'L146': 1},{'L146': 1},{'L146': 128},{'L146': 2048.0},{'L146': nan},{'L146': 2097152},{'L146': True},1.0,0.5,0.5,2097152.0,True,1024.0,320.0,1.0
C1,T384,Mem Tile,1,1024,320,4,1000000000.0,{'L147': 'MatMulInteger'},{'L147': 'W'},{'L147': 26215},{'L147': 26215},{'L147': 1},{'L147': 1024.0},{'L147': 1024.0},{'L147': nan},{'L147': nan},{'L147': 8388608},{'L147': True},1.0,0.5,0.5,8388608.0,True,1024.0,320.0,1.0
C1,T386,Mem Tile,1,1024,320,4,1000000000.0,{'L147': 'MatMulInteger'},{'L147': 'O'},{'L147': 3277},{'L147': 3277},{'L147': 1},{'L147': 1},{'L147': 128},{'L147': 1024.0},{'L147': nan},{'L147': 1048576},{'L147': True},1.0,0.5,0.5,1048576.0,True,1024.0,320.0,1.0
C1,T387,Mem Tile,1,1024,320,4,1000000000.0,{'L148': 'MatMulInteger'},{'L148': 'W'},{'L148': 26215},{'L148': 26215},{'L148': 1},{'L148': 1024.0},{'L148': 1024.0},{'L148': nan},{'L148': nan},{'L148': 8388608},{'L148': True},1.0,0.5,0.5,8388608.0,True,1024.0,320.0,1.0
C1,T389,Mem Tile,1,1024,320,4,1000000000.0,{'L148': 'MatMulInteger'},{'L148': 'O'},{'L148': 3277},{'L148': 3277},{'L148': 1},{'L148': 1},{'L148': 128},{'L148': 1024.0},{'L148': nan},{'L148': 1048576},{'L148': True},1.0,0.5,0.5,1048576.0,True,1024.0,320.0,1.0
C1,T391,Mem Tile,1,1024,320,4,1000000000.0,{'L149': 'SimplifiedLayerNormalization'},{'L149': 'O'},{'L149': 6554},{'L149': 6554},{'L149': 1},{'L149': 1},{'L149': 2048},{'L149': 128.0},{'L149': nan},{'L149': 2097152},{'L149': True},1.0,0.5,0.5,2097152.0,True,1024.0,320.0,1.0
C1,T393,Mem Tile,1,1024,320,4,1000000000.0,{'L150': 'SimplifiedLayerNormalization'},{'L150': 'O'},{'L150': 3277},{'L150': 3277},{'L150': 1},{'L150': 1},{'L150': 1024},{'L150': 128.0},{'L150': nan},{'L150': 1048576},{'L150': True},1.0,0.5,0.5,1048576.0,True,1024.0,320.0,1.0
C1,T394,Mem Tile,1,1024,320,4,1000000000.0,{'L151': 'GroupQueryAttention'},{'L151': 'W'},{'L151': 3277},{'L151': 3277},{'L151': 1},{'L151': 1.0},{'L151': 128.0},{'L151': 1024.0},{'L151': nan},{'L151': 1048576},{'L151': True},1.0,0.5,0.5,1048576.0,True,1024.0,320.0,1.0
C1,T396,Mem Tile,1,1024,320,4,1000000000.0,{'L151': 'GroupQueryAttention'},{'L151': 'O'},{'L151': 6554},{'L151': 6554},{'L151': 1},{'L151': 1},{'L151': 128},{'L151': 2048.0},{'L151': nan},{'L151': 2097152},{'L151': True},1.0,0.5,0.5,2097152.0,True,1024.0,320.0,1.0
C1,T397,Mem Tile,1,1024,320,4,1000000000.0,{'L152': 'MatMulInteger'},{'L152': 'W'},{'L152': 52429},{'L152': 52429},{'L152': 1},{'L152': 2048.0},{'L152': 1024.0},{'L152': nan},{'L152': nan},{'L152': 16777216},{'L152': True},1.0,0.5,0.5,16777216.0,True,1024.0,320.0,1.0
C1,T399,Mem Tile,1,1024,320,4,1000000000.0,{'L152': 'MatMulInteger'},{'L152': 'O'},{'L152': 3277},{'L152': 3277},{'L152': 1},{'L152': 1},{'L152': 128},{'L152': 1024.0},{'L152': nan},{'L152': 1048576},{'L152': True},1.0,0.5,0.5,1048576.0,True,1024.0,320.0,1.0
C1,T401,Mem Tile,1,1024,320,4,1000000000.0,{'L153': 'SkipLayerNorm'},{'L153': 'O'},{'L153': 3277},{'L153': 3277},{'L153': 1},{'L153': 1},{'L153': 128},{'L153': 1024.0},{'L153': nan},{'L153': 1048576},{'L153': True},1.0,0.5,0.5,1048576.0,True,1024.0,320.0,1.0
C1,T402,Mem Tile,1,1024,320,4,1000000000.0,{'L154': 'MatMulInteger'},{'L154': 'W'},{'L154': 78644},{'L154': 78644},{'L154': 1},{'L154': 1024.0},{'L154': 3072.0},{'L154': nan},{'L154': nan},{'L154': 25165824},{'L154': True},1.0,0.5,0.5,25165824.0,True,1024.0,320.0,1.0
C1,T404,Mem Tile,1,1024,320,4,1000000000.0,{'L154': 'MatMulInteger'},{'L154': 'O'},{'L154': 9831},{'L154': 9831},{'L154': 1},{'L154': 1},{'L154': 128},{'L154': 3072.0},{'L154': nan},{'L154': 3145728},{'L154': True},1.0,0.5,0.5,3145728.0,True,1024.0,320.0,1.0
C1,T405,Mem Tile,1,1024,320,4,1000000000.0,{'L155': 'MatMulInteger'},{'L155': 'W'},{'L155': 78644},{'L155': 78644},{'L155': 1},{'L155': 1024.0},{'L155': 3072.0},{'L155': nan},{'L155': nan},{'L155': 25165824},{'L155': True},1.0,0.5,0.5,25165824.0,True,1024.0,320.0,1.0
C1,T407,Mem Tile,1,1024,320,4,1000000000.0,{'L155': 'MatMulInteger'},{'L155': 'O'},{'L155': 9831},{'L155': 9831},{'L155': 1},{'L155': 1},{'L155': 128},{'L155': 3072.0},{'L155': nan},{'L155': 3145728},{'L155': True},1.0,0.5,0.5,3145728.0,True,1024.0,320.0,1.0
C1,T409,Mem Tile,1,1024,320,4,1000000000.0,{'L156': 'Sigmoid'},{'L156': 'O'},{'L156': 9831},{'L156': 9831},{'L156': 1},{'L156': 1},{'L156': 128},{'L156': 3072.0},{'L156': nan},{'L156': 3145728},{'L156': True},1.0,0.5,0.5,3145728.0,True,1024.0,320.0,1.0
C1,T410,Mem Tile,1,1024,320,4,1000000000.0,{'L157': 'MatMulInteger'},{'L157': 'W'},{'L157': 78644},{'L157': 78644},{'L157': 1},{'L157': 3072.0},{'L157': 1024.0},{'L157': nan},{'L157': nan},{'L157': 25165824},{'L157': True},1.0,0.5,0.5,25165824.0,True,1024.0,320.0,1.0
C1,T412,Mem Tile,1,1024,320,4,1000000000.0,{'L157': 'MatMulInteger'},{'L157': 'O'},{'L157': 3277},{'L157': 3277},{'L157': 1},{'L157': 1},{'L157': 128},{'L157': 1024.0},{'L157': nan},{'L157': 1048576},{'L157': True},1.0,0.5,0.5,1048576.0,True,1024.0,320.0,1.0
C1,T414,Mem Tile,1,1024,320,4,1000000000.0,{'L158': 'SkipLayerNorm'},{'L158': 'O'},{'L158': 3277},{'L158': 3277},{'L158': 1},{'L158': 1},{'L158': 128},{'L158': 1024.0},{'L158': nan},{'L158': 1048576},{'L158': True},1.0,0.5,0.5,1048576.0,True,1024.0,320.0,1.0
C1,T415,Mem Tile,1,1024,320,4,1000000000.0,{'L159': 'MatMulInteger'},{'L159': 'W'},{'L159': 52429},{'L159': 52429},{'L159': 1},{'L159': 1024.0},{'L159': 2048.0},{'L159': nan},{'L159': nan},{'L159': 16777216},{'L159': True},1.0,0.5,0.5,16777216.0,True,1024.0,320.0,1.0
C1,T417,Mem Tile,1,1024,320,4,1000000000.0,{'L159': 'MatMulInteger'},{'L159': 'O'},{'L159': 6554},{'L159': 6554},{'L159': 1},{'L159': 1},{'L159': 128},{'L159': 2048.0},{'L159': nan},{'L159': 2097152},{'L159': True},1.0,0.5,0.5,2097152.0,True,1024.0,320.0,1.0
C1,T418,Mem Tile,1,1024,320,4,1000000000.0,{'L160': 'MatMulInteger'},{'L160': 'W'},{'L160': 26215},{'L160': 26215},{'L160': 1},{'L160': 1024.0},{'L160': 1024.0},{'L160': nan},{'L160': nan},{'L160': 8388608},{'L160': True},1.0,0.5,0.5,8388608.0,True,1024.0,320.0,1.0
C1,T420,Mem Tile,1,1024,320,4,1000000000.0,{'L160': 'MatMulInteger'},{'L160': 'O'},{'L160': 3277},{'L160': 3277},{'L160': 1},{'L160': 1},{'L160': 128},{'L160': 1024.0},{'L160': nan},{'L160': 1048576},{'L160': True},1.0,0.5,0.5,1048576.0,True,1024.0,320.0,1.0
C1,T421,Mem Tile,1,1024,320,4,1000000000.0,{'L161': 'MatMulInteger'},{'L161': 'W'},{'L161': 26215},{'L161': 26215},{'L161': 1},{'L161': 1024.0},{'L161': 1024.0},{'L161': nan},{'L161': nan},{'L161': 8388608},{'L161': True},1.0,0.5,0.5,8388608.0,True,1024.0,320.0,1.0
C1,T423,Mem Tile,1,1024,320,4,1000000000.0,{'L161': 'MatMulInteger'},{'L161': 'O'},{'L161': 3277},{'L161': 3277},{'L161': 1},{'L161': 1},{'L161': 128},{'L161': 1024.0},{'L161': nan},{'L161': 1048576},{'L161': True},1.0,0.5,0.5,1048576.0,True,1024.0,320.0,1.0
C1,T425,Mem Tile,1,1024,320,4,1000000000.0,{'L162': 'SimplifiedLayerNormalization'},{'L162': 'O'},{'L162': 6554},{'L162': 6554},{'L162': 1},{'L162': 1},{'L162': 2048},{'L162': 128.0},{'L162': nan},{'L162': 2097152},{'L162': True},1.0,0.5,0.5,2097152.0,True,1024.0,320.0,1.0
C1,T427,Mem Tile,1,1024,320,4,1000000000.0,{'L163': 'SimplifiedLayerNormalization'},{'L163': 'O'},{'L163': 3277},{'L163': 3277},{'L163': 1},{'L163': 1},{'L163': 1024},{'L163': 128.0},{'L163': nan},{'L163': 1048576},{'L163': True},1.0,0.5,0.5,1048576.0,True,1024.0,320.0,1.0
C1,T428,Mem Tile,1,1024,320,4,1000000000.0,{'L164': 'GroupQueryAttention'},{'L164': 'W'},{'L164': 3277},{'L164': 3277},{'L164': 1},{'L164': 1.0},{'L164': 128.0},{'L164': 1024.0},{'L164': nan},{'L164': 1048576},{'L164': True},1.0,0.5,0.5,1048576.0,True,1024.0,320.0,1.0
C1,T430,Mem Tile,1,1024,320,4,1000000000.0,{'L164': 'GroupQueryAttention'},{'L164': 'O'},{'L164': 6554},{'L164': 6554},{'L164': 1},{'L164': 1},{'L164': 128},{'L164': 2048.0},{'L164': nan},{'L164': 2097152},{'L164': True},1.0,0.5,0.5,2097152.0,True,1024.0,320.0,1.0
C1,T431,Mem Tile,1,1024,320,4,1000000000.0,{'L165': 'MatMulInteger'},{'L165': 'W'},{'L165': 52429},{'L165': 52429},{'L165': 1},{'L165': 2048.0},{'L165': 1024.0},{'L165': nan},{'L165': nan},{'L165': 16777216},{'L165': True},1.0,0.5,0.5,16777216.0,True,1024.0,320.0,1.0
C1,T433,Mem Tile,1,1024,320,4,1000000000.0,{'L165': 'MatMulInteger'},{'L165': 'O'},{'L165': 3277},{'L165': 3277},{'L165': 1},{'L165': 1},{'L165': 128},{'L165': 1024.0},{'L165': nan},{'L165': 1048576},{'L165': True},1.0,0.5,0.5,1048576.0,True,1024.0,320.0,1.0
C1,T435,Mem Tile,1,1024,320,4,1000000000.0,{'L166': 'SkipLayerNorm'},{'L166': 'O'},{'L166': 3277},{'L166': 3277},{'L166': 1},{'L166': 1},{'L166': 128},{'L166': 1024.0},{'L166': nan},{'L166': 1048576},{'L166': True},1.0,0.5,0.5,1048576.0,True,1024.0,320.0,1.0
C1,T436,Mem Tile,1,1024,320,4,1000000000.0,{'L167': 'MatMulInteger'},{'L167': 'W'},{'L167': 78644},{'L167': 78644},{'L167': 1},{'L167': 1024.0},{'L167': 3072.0},{'L167': nan},{'L167': nan},{'L167': 25165824},{'L167': True},1.0,0.5,0.5,25165824.0,True,1024.0,320.0,1.0
C1,T438,Mem Tile,1,1024,320,4,1000000000.0,{'L167': 'MatMulInteger'},{'L167': 'O'},{'L167': 9831},{'L167': 9831},{'L167': 1},{'L167': 1},{'L167': 128},{'L167': 3072.0},{'L167': nan},{'L167': 3145728},{'L167': True},1.0,0.5,0.5,3145728.0,True,1024.0,320.0,1.0
C1,T439,Mem Tile,1,1024,320,4,1000000000.0,{'L168': 'MatMulInteger'},{'L168': 'W'},{'L168': 78644},{'L168': 78644},{'L168': 1},{'L168': 1024.0},{'L168': 3072.0},{'L168': nan},{'L168': nan},{'L168': 25165824},{'L168': True},1.0,0.5,0.5,25165824.0,True,1024.0,320.0,1.0
C1,T441,Mem Tile,1,1024,320,4,1000000000.0,{'L168': 'MatMulInteger'},{'L168': 'O'},{'L168': 9831},{'L168': 9831},{'L168': 1},{'L168': 1},{'L168': 128},{'L168': 3072.0},{'L168': nan},{'L168': 3145728},{'L168': True},1.0,0.5,0.5,3145728.0,True,1024.0,320.0,1.0
C1,T443,Mem Tile,1,1024,320,4,1000000000.0,{'L169': 'Sigmoid'},{'L169': 'O'},{'L169': 9831},{'L169': 9831},{'L169': 1},{'L169': 1},{'L169': 128},{'L169': 3072.0},{'L169': nan},{'L169': 3145728},{'L169': True},1.0,0.5,0.5,3145728.0,True,1024.0,320.0,1.0
C1,T444,Mem Tile,1,1024,320,4,1000000000.0,{'L170': 'MatMulInteger'},{'L170': 'W'},{'L170': 78644},{'L170': 78644},{'L170': 1},{'L170': 3072.0},{'L170': 1024.0},{'L170': nan},{'L170': nan},{'L170': 25165824},{'L170': True},1.0,0.5,0.5,25165824.0,True,1024.0,320.0,1.0
C1,T446,Mem Tile,1,1024,320,4,1000000000.0,{'L170': 'MatMulInteger'},{'L170': 'O'},{'L170': 3277},{'L170': 3277},{'L170': 1},{'L170': 1},{'L170': 128},{'L170': 1024.0},{'L170': nan},{'L170': 1048576},{'L170': True},1.0,0.5,0.5,1048576.0,True,1024.0,320.0,1.0
C1,T448,Mem Tile,1,1024,320,4,1000000000.0,{'L171': 'SkipLayerNorm'},{'L171': 'O'},{'L171': 3277},{'L171': 3277},{'L171': 1},{'L171': 1},{'L171': 128},{'L171': 1024.0},{'L171': nan},{'L171': 1048576},{'L171': True},1.0,0.5,0.5,1048576.0,True,1024.0,320.0,1.0
C1,T449,Mem Tile,1,1024,320,4,1000000000.0,{'L172': 'MatMulInteger'},{'L172': 'W'},{'L172': 52429},{'L172': 52429},{'L172': 1},{'L172': 1024.0},{'L172': 2048.0},{'L172': nan},{'L172': nan},{'L172': 16777216},{'L172': True},1.0,0.5,0.5,16777216.0,True,1024.0,320.0,1.0
C1,T451,Mem Tile,1,1024,320,4,1000000000.0,{'L172': 'MatMulInteger'},{'L172': 'O'},{'L172': 6554},{'L172': 6554},{'L172': 1},{'L172': 1},{'L172': 128},{'L172': 2048.0},{'L172': nan},{'L172': 2097152},{'L172': True},1.0,0.5,0.5,2097152.0,True,1024.0,320.0,1.0
C1,T452,Mem Tile,1,1024,320,4,1000000000.0,{'L173': 'MatMulInteger'},{'L173': 'W'},{'L173': 26215},{'L173': 26215},{'L173': 1},{'L173': 1024.0},{'L173': 1024.0},{'L173': nan},{'L173': nan},{'L173': 8388608},{'L173': True},1.0,0.5,0.5,8388608.0,True,1024.0,320.0,1.0
C1,T454,Mem Tile,1,1024,320,4,1000000000.0,{'L173': 'MatMulInteger'},{'L173': 'O'},{'L173': 3277},{'L173': 3277},{'L173': 1},{'L173': 1},{'L173': 128},{'L173': 1024.0},{'L173': nan},{'L173': 1048576},{'L173': True},1.0,0.5,0.5,1048576.0,True,1024.0,320.0,1.0
C1,T455,Mem Tile,1,1024,320,4,1000000000.0,{'L174': 'MatMulInteger'},{'L174': 'W'},{'L174': 26215},{'L174': 26215},{'L174': 1},{'L174': 1024.0},{'L174': 1024.0},{'L174': nan},{'L174': nan},{'L174': 8388608},{'L174': True},1.0,0.5,0.5,8388608.0,True,1024.0,320.0,1.0
C1,T457,Mem Tile,1,1024,320,4,1000000000.0,{'L174': 'MatMulInteger'},{'L174': 'O'},{'L174': 3277},{'L174': 3277},{'L174': 1},{'L174': 1},{'L174': 128},{'L174': 1024.0},{'L174': nan},{'L174': 1048576},{'L174': True},1.0,0.5,0.5,1048576.0,True,1024.0,320.0,1.0
C1,T459,Mem Tile,1,1024,320,4,1000000000.0,{'L175': 'SimplifiedLayerNormalization'},{'L175': 'O'},{'L175': 6554},{'L175': 6554},{'L175': 1},{'L175': 1},{'L175': 2048},{'L175': 128.0},{'L175': nan},{'L175': 2097152},{'L175': True},1.0,0.5,0.5,2097152.0,True,1024.0,320.0,1.0
C1,T461,Mem Tile,1,1024,320,4,1000000000.0,{'L176': 'SimplifiedLayerNormalization'},{'L176': 'O'},{'L176': 3277},{'L176': 3277},{'L176': 1},{'L176': 1},{'L176': 1024},{'L176': 128.0},{'L176': nan},{'L176': 1048576},{'L176': True},1.0,0.5,0.5,1048576.0,True,1024.0,320.0,1.0
C1,T462,Mem Tile,1,1024,320,4,1000000000.0,{'L177': 'GroupQueryAttention'},{'L177': 'W'},{'L177': 3277},{'L177': 3277},{'L177': 1},{'L177': 1.0},{'L177': 128.0},{'L177': 1024.0},{'L177': nan},{'L177': 1048576},{'L177': True},1.0,0.5,0.5,1048576.0,True,1024.0,320.0,1.0
C1,T464,Mem Tile,1,1024,320,4,1000000000.0,{'L177': 'GroupQueryAttention'},{'L177': 'O'},{'L177': 6554},{'L177': 6554},{'L177': 1},{'L177': 1},{'L177': 128},{'L177': 2048.0},{'L177': nan},{'L177': 2097152},{'L177': True},1.0,0.5,0.5,2097152.0,True,1024.0,320.0,1.0
C1,T465,Mem Tile,1,1024,320,4,1000000000.0,{'L178': 'MatMulInteger'},{'L178': 'W'},{'L178': 52429},{'L178': 52429},{'L178': 1},{'L178': 2048.0},{'L178': 1024.0},{'L178': nan},{'L178': nan},{'L178': 16777216},{'L178': True},1.0,0.5,0.5,16777216.0,True,1024.0,320.0,1.0
C1,T467,Mem Tile,1,1024,320,4,1000000000.0,{'L178': 'MatMulInteger'},{'L178': 'O'},{'L178': 3277},{'L178': 3277},{'L178': 1},{'L178': 1},{'L178': 128},{'L178': 1024.0},{'L178': nan},{'L178': 1048576},{'L178': True},1.0,0.5,0.5,1048576.0,True,1024.0,320.0,1.0
C1,T469,Mem Tile,1,1024,320,4,1000000000.0,{'L179': 'SkipLayerNorm'},{'L179': 'O'},{'L179': 3277},{'L179': 3277},{'L179': 1},{'L179': 1},{'L179': 128},{'L179': 1024.0},{'L179': nan},{'L179': 1048576},{'L179': True},1.0,0.5,0.5,1048576.0,True,1024.0,320.0,1.0
C1,T470,Mem Tile,1,1024,320,4,1000000000.0,{'L180': 'MatMulInteger'},{'L180': 'W'},{'L180': 78644},{'L180': 78644},{'L180': 1},{'L180': 1024.0},{'L180': 3072.0},{'L180': nan},{'L180': nan},{'L180': 25165824},{'L180': True},1.0,0.5,0.5,25165824.0,True,1024.0,320.0,1.0
C1,T472,Mem Tile,1,1024,320,4,1000000000.0,{'L180': 'MatMulInteger'},{'L180': 'O'},{'L180': 9831},{'L180': 9831},{'L180': 1},{'L180': 1},{'L180': 128},{'L180': 3072.0},{'L180': nan},{'L180': 3145728},{'L180': True},1.0,0.5,0.5,3145728.0,True,1024.0,320.0,1.0
C1,T473,Mem Tile,1,1024,320,4,1000000000.0,{'L181': 'MatMulInteger'},{'L181': 'W'},{'L181': 78644},{'L181': 78644},{'L181': 1},{'L181': 1024.0},{'L181': 3072.0},{'L181': nan},{'L181': nan},{'L181': 25165824},{'L181': True},1.0,0.5,0.5,25165824.0,True,1024.0,320.0,1.0
C1,T475,Mem Tile,1,1024,320,4,1000000000.0,{'L181': 'MatMulInteger'},{'L181': 'O'},{'L181': 9831},{'L181': 9831},{'L181': 1},{'L181': 1},{'L181': 128},{'L181': 3072.0},{'L181': nan},{'L181': 3145728},{'L181': True},1.0,0.5,0.5,3145728.0,True,1024.0,320.0,1.0
C1,T477,Mem Tile,1,1024,320,4,1000000000.0,{'L182': 'Sigmoid'},{'L182': 'O'},{'L182': 9831},{'L182': 9831},{'L182': 1},{'L182': 1},{'L182': 128},{'L182': 3072.0},{'L182': nan},{'L182': 3145728},{'L182': True},1.0,0.5,0.5,3145728.0,True,1024.0,320.0,1.0
C1,T478,Mem Tile,1,1024,320,4,1000000000.0,{'L183': 'MatMulInteger'},{'L183': 'W'},{'L183': 78644},{'L183': 78644},{'L183': 1},{'L183': 3072.0},{'L183': 1024.0},{'L183': nan},{'L183': nan},{'L183': 25165824},{'L183': True},1.0,0.5,0.5,25165824.0,True,1024.0,320.0,1.0
C1,T480,Mem Tile,1,1024,320,4,1000000000.0,{'L183': 'MatMulInteger'},{'L183': 'O'},{'L183': 3277},{'L183': 3277},{'L183': 1},{'L183': 1},{'L183': 128},{'L183': 1024.0},{'L183': nan},{'L183': 1048576},{'L183': True},1.0,0.5,0.5,1048576.0,True,1024.0,320.0,1.0
C1,T482,Mem Tile,1,1024,320,4,1000000000.0,{'L184': 'SkipLayerNorm'},{'L184': 'O'},{'L184': 3277},{'L184': 3277},{'L184': 1},{'L184': 1},{'L184': 128},{'L184': 1024.0},{'L184': nan},{'L184': 1048576},{'L184': True},1.0,0.5,0.5,1048576.0,True,1024.0,320.0,1.0
C1,T483,Mem Tile,1,1024,320,4,1000000000.0,{'L185': 'MatMulInteger'},{'L185': 'W'},{'L185': 52429},{'L185': 52429},{'L185': 1},{'L185': 1024.0},{'L185': 2048.0},{'L185': nan},{'L185': nan},{'L185': 16777216},{'L185': True},1.0,0.5,0.5,16777216.0,True,1024.0,320.0,1.0
C1,T485,Mem Tile,1,1024,320,4,1000000000.0,{'L185': 'MatMulInteger'},{'L185': 'O'},{'L185': 6554},{'L185': 6554},{'L185': 1},{'L185': 1},{'L185': 128},{'L185': 2048.0},{'L185': nan},{'L185': 2097152},{'L185': True},1.0,0.5,0.5,2097152.0,True,1024.0,320.0,1.0
C1,T486,Mem Tile,1,1024,320,4,1000000000.0,{'L186': 'MatMulInteger'},{'L186': 'W'},{'L186': 26215},{'L186': 26215},{'L186': 1},{'L186': 1024.0},{'L186': 1024.0},{'L186': nan},{'L186': nan},{'L186': 8388608},{'L186': True},1.0,0.5,0.5,8388608.0,True,1024.0,320.0,1.0
C1,T488,Mem Tile,1,1024,320,4,1000000000.0,{'L186': 'MatMulInteger'},{'L186': 'O'},{'L186': 3277},{'L186': 3277},{'L186': 1},{'L186': 1},{'L186': 128},{'L186': 1024.0},{'L186': nan},{'L186': 1048576},{'L186': True},1.0,0.5,0.5,1048576.0,True,1024.0,320.0,1.0
C1,T489,Mem Tile,1,1024,320,4,1000000000.0,{'L187': 'MatMulInteger'},{'L187': 'W'},{'L187': 26215},{'L187': 26215},{'L187': 1},{'L187': 1024.0},{'L187': 1024.0},{'L187': nan},{'L187': nan},{'L187': 8388608},{'L187': True},1.0,0.5,0.5,8388608.0,True,1024.0,320.0,1.0
C1,T491,Mem Tile,1,1024,320,4,1000000000.0,{'L187': 'MatMulInteger'},{'L187': 'O'},{'L187': 3277},{'L187': 3277},{'L187': 1},{'L187': 1},{'L187': 128},{'L187': 1024.0},{'L187': nan},{'L187': 1048576},{'L187': True},1.0,0.5,0.5,1048576.0,True,1024.0,320.0,1.0
C1,T493,Mem Tile,1,1024,320,4,1000000000.0,{'L188': 'SimplifiedLayerNormalization'},{'L188': 'O'},{'L188': 6554},{'L188': 6554},{'L188': 1},{'L188': 1},{'L188': 2048},{'L188': 128.0},{'L188': nan},{'L188': 2097152},{'L188': True},1.0,0.5,0.5,2097152.0,True,1024.0,320.0,1.0
C1,T495,Mem Tile,1,1024,320,4,1000000000.0,{'L189': 'SimplifiedLayerNormalization'},{'L189': 'O'},{'L189': 3277},{'L189': 3277},{'L189': 1},{'L189': 1},{'L189': 1024},{'L189': 128.0},{'L189': nan},{'L189': 1048576},{'L189': True},1.0,0.5,0.5,1048576.0,True,1024.0,320.0,1.0
C1,T496,Mem Tile,1,1024,320,4,1000000000.0,{'L190': 'GroupQueryAttention'},{'L190': 'W'},{'L190': 3277},{'L190': 3277},{'L190': 1},{'L190': 1.0},{'L190': 128.0},{'L190': 1024.0},{'L190': nan},{'L190': 1048576},{'L190': True},1.0,0.5,0.5,1048576.0,True,1024.0,320.0,1.0
C1,T498,Mem Tile,1,1024,320,4,1000000000.0,{'L190': 'GroupQueryAttention'},{'L190': 'O'},{'L190': 6554},{'L190': 6554},{'L190': 1},{'L190': 1},{'L190': 128},{'L190': 2048.0},{'L190': nan},{'L190': 2097152},{'L190': True},1.0,0.5,0.5,2097152.0,True,1024.0,320.0,1.0
C1,T499,Mem Tile,1,1024,320,4,1000000000.0,{'L191': 'MatMulInteger'},{'L191': 'W'},{'L191': 52429},{'L191': 52429},{'L191': 1},{'L191': 2048.0},{'L191': 1024.0},{'L191': nan},{'L191': nan},{'L191': 16777216},{'L191': True},1.0,0.5,0.5,16777216.0,True,1024.0,320.0,1.0
C1,T501,Mem Tile,1,1024,320,4,1000000000.0,{'L191': 'MatMulInteger'},{'L191': 'O'},{'L191': 3277},{'L191': 3277},{'L191': 1},{'L191': 1},{'L191': 128},{'L191': 1024.0},{'L191': nan},{'L191': 1048576},{'L191': True},1.0,0.5,0.5,1048576.0,True,1024.0,320.0,1.0
C1,T503,Mem Tile,1,1024,320,4,1000000000.0,{'L192': 'SkipLayerNorm'},{'L192': 'O'},{'L192': 3277},{'L192': 3277},{'L192': 1},{'L192': 1},{'L192': 128},{'L192': 1024.0},{'L192': nan},{'L192': 1048576},{'L192': True},1.0,0.5,0.5,1048576.0,True,1024.0,320.0,1.0
C1,T504,Mem Tile,1,1024,320,4,1000000000.0,{'L193': 'MatMulInteger'},{'L193': 'W'},{'L193': 78644},{'L193': 78644},{'L193': 1},{'L193': 1024.0},{'L193': 3072.0},{'L193': nan},{'L193': nan},{'L193': 25165824},{'L193': True},1.0,0.5,0.5,25165824.0,True,1024.0,320.0,1.0
C1,T506,Mem Tile,1,1024,320,4,1000000000.0,{'L193': 'MatMulInteger'},{'L193': 'O'},{'L193': 9831},{'L193': 9831},{'L193': 1},{'L193': 1},{'L193': 128},{'L193': 3072.0},{'L193': nan},{'L193': 3145728},{'L193': True},1.0,0.5,0.5,3145728.0,True,1024.0,320.0,1.0
C1,T507,Mem Tile,1,1024,320,4,1000000000.0,{'L194': 'MatMulInteger'},{'L194': 'W'},{'L194': 78644},{'L194': 78644},{'L194': 1},{'L194': 1024.0},{'L194': 3072.0},{'L194': nan},{'L194': nan},{'L194': 25165824},{'L194': True},1.0,0.5,0.5,25165824.0,True,1024.0,320.0,1.0
C1,T509,Mem Tile,1,1024,320,4,1000000000.0,{'L194': 'MatMulInteger'},{'L194': 'O'},{'L194': 9831},{'L194': 9831},{'L194': 1},{'L194': 1},{'L194': 128},{'L194': 3072.0},{'L194': nan},{'L194': 3145728},{'L194': True},1.0,0.5,0.5,3145728.0,True,1024.0,320.0,1.0
C1,T511,Mem Tile,1,1024,320,4,1000000000.0,{'L195': 'Sigmoid'},{'L195': 'O'},{'L195': 9831},{'L195': 9831},{'L195': 1},{'L195': 1},{'L195': 128},{'L195': 3072.0},{'L195': nan},{'L195': 3145728},{'L195': True},1.0,0.5,0.5,3145728.0,True,1024.0,320.0,1.0
